"cons","edo","NOM_ENT","mun","NOM_MUN","grupo","NOMBRE_GRUPO","monto_venta","animales_venta"
"0105","15","México","124","San José del Rincón","5","cyb",1800,2
"0106","15","México","124","San José del Rincón","1","reses",0,0
"0106","15","México","124","San José del Rincón","2","equinos",0,0
"0106","15","México","124","San José del Rincón","3","cerdos",0,0
"0106","15","México","124","San José del Rincón","4","aves",0,0
"0106","15","México","124","San José del Rincón","5","cyb",0,0
"0107","15","México","124","San José del Rincón","1","reses",0,0
"0107","15","México","124","San José del Rincón","2","equinos",0,0
"0107","15","México","124","San José del Rincón","3","cerdos",0,0
"0107","15","México","124","San José del Rincón","4","aves",0,0
"0107","15","México","124","San José del Rincón","5","cyb",0,0
"0108","15","México","124","San José del Rincón","1","reses",0,0
"0108","15","México","124","San José del Rincón","2","equinos",0,0
"0108","15","México","124","San José del Rincón","3","cerdos",0,0
"0108","15","México","124","San José del Rincón","4","aves",0,0
"0108","15","México","124","San José del Rincón","5","cyb",0,0
"0109","15","México","124","San José del Rincón","1","reses",0,0
"0109","15","México","124","San José del Rincón","2","equinos",0,0
"0109","15","México","124","San José del Rincón","3","cerdos",0,0
"0109","15","México","124","San José del Rincón","4","aves",0,0
"0109","15","México","124","San José del Rincón","5","cyb",0,0
"0110","15","México","124","San José del Rincón","1","reses",0,0
"0110","15","México","124","San José del Rincón","2","equinos",0,0
"0110","15","México","124","San José del Rincón","3","cerdos",0,0
"0110","15","México","124","San José del Rincón","4","aves",0,0
"0110","15","México","124","San José del Rincón","5","cyb",0,0
"0111","15","México","124","San José del Rincón","1","reses",0,0
"0111","15","México","124","San José del Rincón","2","equinos",0,0
"0111","15","México","124","San José del Rincón","3","cerdos",0,0
"0111","15","México","124","San José del Rincón","4","aves",0,0
"0111","15","México","124","San José del Rincón","5","cyb",0,0
"0112","15","México","124","San José del Rincón","1","reses",0,0
"0112","15","México","124","San José del Rincón","2","equinos",0,0
"0112","15","México","124","San José del Rincón","3","cerdos",0,0
"0112","15","México","124","San José del Rincón","4","aves",0,0
"0112","15","México","124","San José del Rincón","5","cyb",0,0
"0113","15","México","124","San José del Rincón","1","reses",0,0
"0113","15","México","124","San José del Rincón","2","equinos",0,0
"0113","15","México","124","San José del Rincón","3","cerdos",0,0
"0113","15","México","124","San José del Rincón","4","aves",0,0
"0113","15","México","124","San José del Rincón","5","cyb",0,0
"0114","15","México","124","San José del Rincón","1","reses",0,0
"0114","15","México","124","San José del Rincón","2","equinos",0,0
"0114","15","México","124","San José del Rincón","3","cerdos",0,0
"0114","15","México","124","San José del Rincón","4","aves",0,0
"0114","15","México","124","San José del Rincón","5","cyb",0,0
"0115","15","México","124","San José del Rincón","1","reses",0,0
"0115","15","México","124","San José del Rincón","2","equinos",0,0
"0115","15","México","124","San José del Rincón","3","cerdos",0,0
"0115","15","México","124","San José del Rincón","4","aves",0,0
"0115","15","México","124","San José del Rincón","5","cyb",0,0
"0116","15","México","124","San José del Rincón","1","reses",0,0
"0116","15","México","124","San José del Rincón","2","equinos",0,0
"0116","15","México","124","San José del Rincón","3","cerdos",0,0
"0116","15","México","124","San José del Rincón","4","aves",0,0
"0116","15","México","124","San José del Rincón","5","cyb",0,0
"0117","15","México","124","San José del Rincón","1","reses",0,0
"0117","15","México","124","San José del Rincón","2","equinos",0,0
"0117","15","México","124","San José del Rincón","3","cerdos",0,0
"0117","15","México","124","San José del Rincón","4","aves",0,0
"0117","15","México","124","San José del Rincón","5","cyb",0,0
"0118","15","México","124","San José del Rincón","1","reses",0,0
"0118","15","México","124","San José del Rincón","2","equinos",0,0
"0118","15","México","124","San José del Rincón","3","cerdos",0,0
"0118","15","México","124","San José del Rincón","4","aves",0,0
"0118","15","México","124","San José del Rincón","5","cyb",0,0
"0119","15","México","124","San José del Rincón","1","reses",0,0
"0119","15","México","124","San José del Rincón","2","equinos",0,0
"0119","15","México","124","San José del Rincón","3","cerdos",0,0
"0119","15","México","124","San José del Rincón","4","aves",0,0
"0119","15","México","124","San José del Rincón","5","cyb",0,0
"0121","15","México","124","San José del Rincón","1","reses",0,0
"0121","15","México","124","San José del Rincón","2","equinos",0,0
"0121","15","México","124","San José del Rincón","3","cerdos",0,0
"0121","15","México","124","San José del Rincón","4","aves",0,0
"0121","15","México","124","San José del Rincón","5","cyb",0,0
"0122","15","México","124","San José del Rincón","1","reses",0,0
"0122","15","México","124","San José del Rincón","2","equinos",0,0
"0122","15","México","124","San José del Rincón","3","cerdos",0,0
"0122","15","México","124","San José del Rincón","4","aves",0,0
"0122","15","México","124","San José del Rincón","5","cyb",0,0
"0123","15","México","124","San José del Rincón","1","reses",0,0
"0123","15","México","124","San José del Rincón","2","equinos",0,0
"0123","15","México","124","San José del Rincón","3","cerdos",0,0
"0123","15","México","124","San José del Rincón","4","aves",0,0
"0123","15","México","124","San José del Rincón","5","cyb",0,0
"0124","15","México","124","San José del Rincón","1","reses",0,0
"0124","15","México","124","San José del Rincón","2","equinos",0,0
"0124","15","México","124","San José del Rincón","3","cerdos",0,0
"0124","15","México","124","San José del Rincón","4","aves",0,0
"0124","15","México","124","San José del Rincón","5","cyb",0,0
"0125","15","México","124","San José del Rincón","1","reses",0,0
"0125","15","México","124","San José del Rincón","2","equinos",0,0
"0125","15","México","124","San José del Rincón","3","cerdos",0,0
"0125","15","México","124","San José del Rincón","4","aves",0,0
"0125","15","México","124","San José del Rincón","5","cyb",0,0
"0126","15","México","124","San José del Rincón","1","reses",0,0
"0126","15","México","124","San José del Rincón","2","equinos",0,0
"0126","15","México","124","San José del Rincón","3","cerdos",0,0
"0126","15","México","124","San José del Rincón","4","aves",0,0
"0126","15","México","124","San José del Rincón","5","cyb",0,0
"0127","15","México","124","San José del Rincón","1","reses",0,0
"0127","15","México","124","San José del Rincón","2","equinos",0,0
"0127","15","México","124","San José del Rincón","3","cerdos",0,0
"0127","15","México","124","San José del Rincón","4","aves",0,0
"0127","15","México","124","San José del Rincón","5","cyb",0,0
"0128","15","México","124","San José del Rincón","1","reses",0,0
"0128","15","México","124","San José del Rincón","2","equinos",0,0
"0128","15","México","124","San José del Rincón","3","cerdos",0,0
"0128","15","México","124","San José del Rincón","4","aves",0,0
"0128","15","México","124","San José del Rincón","5","cyb",0,0
"0129","15","México","124","San José del Rincón","1","reses",0,0
"0129","15","México","124","San José del Rincón","2","equinos",0,0
"0129","15","México","124","San José del Rincón","3","cerdos",0,0
"0129","15","México","124","San José del Rincón","4","aves",0,0
"0129","15","México","124","San José del Rincón","5","cyb",0,0
"0130","15","México","124","San José del Rincón","1","reses",0,0
"0130","15","México","124","San José del Rincón","2","equinos",0,0
"0130","15","México","124","San José del Rincón","3","cerdos",0,0
"0130","15","México","124","San José del Rincón","4","aves",0,0
"0130","15","México","124","San José del Rincón","5","cyb",0,0
"0131","15","México","124","San José del Rincón","1","reses",0,0
"0131","15","México","124","San José del Rincón","2","equinos",0,0
"0131","15","México","124","San José del Rincón","3","cerdos",0,0
"0131","15","México","124","San José del Rincón","4","aves",600,4
"0131","15","México","124","San José del Rincón","5","cyb",0,0
"0132","15","México","124","San José del Rincón","1","reses",0,0
"0132","15","México","124","San José del Rincón","2","equinos",0,0
"0132","15","México","124","San José del Rincón","3","cerdos",0,0
"0132","15","México","124","San José del Rincón","4","aves",0,0
"0132","15","México","124","San José del Rincón","5","cyb",0,0
"0133","15","México","124","San José del Rincón","1","reses",0,0
"0133","15","México","124","San José del Rincón","2","equinos",0,0
"0133","15","México","124","San José del Rincón","3","cerdos",0,0
"0133","15","México","124","San José del Rincón","4","aves",0,0
"0133","15","México","124","San José del Rincón","5","cyb",0,0
"0134","15","México","124","San José del Rincón","1","reses",0,0
"0134","15","México","124","San José del Rincón","2","equinos",0,0
"0134","15","México","124","San José del Rincón","3","cerdos",0,0
"0134","15","México","124","San José del Rincón","4","aves",0,0
"0134","15","México","124","San José del Rincón","5","cyb",0,0
"0135","15","México","124","San José del Rincón","1","reses",0,0
"0135","15","México","124","San José del Rincón","2","equinos",0,0
"0135","15","México","124","San José del Rincón","3","cerdos",0,0
"0135","15","México","124","San José del Rincón","4","aves",0,0
"0135","15","México","124","San José del Rincón","5","cyb",0,0
"0136","15","México","124","San José del Rincón","1","reses",0,0
"0136","15","México","124","San José del Rincón","2","equinos",0,0
"0136","15","México","124","San José del Rincón","3","cerdos",0,0
"0136","15","México","124","San José del Rincón","4","aves",0,0
"0136","15","México","124","San José del Rincón","5","cyb",0,0
"0137","15","México","124","San José del Rincón","1","reses",0,0
"0137","15","México","124","San José del Rincón","2","equinos",0,0
"0137","15","México","124","San José del Rincón","3","cerdos",0,0
"0137","15","México","124","San José del Rincón","4","aves",0,0
"0137","15","México","124","San José del Rincón","5","cyb",0,0
"0138","15","México","124","San José del Rincón","1","reses",0,0
"0138","15","México","124","San José del Rincón","2","equinos",0,0
"0138","15","México","124","San José del Rincón","3","cerdos",0,0
"0138","15","México","124","San José del Rincón","4","aves",0,0
"0138","15","México","124","San José del Rincón","5","cyb",0,0
"0139","15","México","124","San José del Rincón","1","reses",0,0
"0139","15","México","124","San José del Rincón","2","equinos",0,0
"0139","15","México","124","San José del Rincón","3","cerdos",0,0
"0139","15","México","124","San José del Rincón","4","aves",0,0
"0139","15","México","124","San José del Rincón","5","cyb",0,0
"0140","15","México","124","San José del Rincón","1","reses",0,0
"0140","15","México","124","San José del Rincón","2","equinos",0,0
"0140","15","México","124","San José del Rincón","3","cerdos",0,0
"0140","15","México","124","San José del Rincón","4","aves",200,2
"0140","15","México","124","San José del Rincón","5","cyb",0,0
"0141","15","México","124","San José del Rincón","1","reses",0,0
"0141","15","México","124","San José del Rincón","2","equinos",0,0
"0141","15","México","124","San José del Rincón","3","cerdos",0,0
"0141","15","México","124","San José del Rincón","4","aves",0,0
"0141","15","México","124","San José del Rincón","5","cyb",0,0
"0142","15","México","124","San José del Rincón","1","reses",0,0
"0142","15","México","124","San José del Rincón","2","equinos",0,0
"0142","15","México","124","San José del Rincón","3","cerdos",0,0
"0142","15","México","124","San José del Rincón","4","aves",0,0
"0142","15","México","124","San José del Rincón","5","cyb",0,0
"0143","15","México","124","San José del Rincón","1","reses",0,0
"0143","15","México","124","San José del Rincón","2","equinos",0,0
"0143","15","México","124","San José del Rincón","3","cerdos",0,0
"0143","15","México","124","San José del Rincón","4","aves",0,0
"0143","15","México","124","San José del Rincón","5","cyb",0,0
"0144","15","México","124","San José del Rincón","1","reses",0,0
"0144","15","México","124","San José del Rincón","2","equinos",0,0
"0144","15","México","124","San José del Rincón","3","cerdos",0,0
"0144","15","México","124","San José del Rincón","4","aves",0,0
"0144","15","México","124","San José del Rincón","5","cyb",0,0
"0145","15","México","124","San José del Rincón","1","reses",0,0
"0145","15","México","124","San José del Rincón","2","equinos",0,0
"0145","15","México","124","San José del Rincón","3","cerdos",0,0
"0145","15","México","124","San José del Rincón","4","aves",0,0
"0145","15","México","124","San José del Rincón","5","cyb",0,0
"0146","15","México","124","San José del Rincón","1","reses",0,0
"0146","15","México","124","San José del Rincón","2","equinos",0,0
"0146","15","México","124","San José del Rincón","3","cerdos",0,0
"0146","15","México","124","San José del Rincón","4","aves",0,0
"0146","15","México","124","San José del Rincón","5","cyb",0,0
"0147","15","México","124","San José del Rincón","1","reses",0,0
"0147","15","México","124","San José del Rincón","2","equinos",0,0
"0147","15","México","124","San José del Rincón","3","cerdos",0,0
"0147","15","México","124","San José del Rincón","4","aves",0,0
"0147","15","México","124","San José del Rincón","5","cyb",0,0
"0148","15","México","124","San José del Rincón","1","reses",0,0
"0148","15","México","124","San José del Rincón","2","equinos",0,0
"0148","15","México","124","San José del Rincón","3","cerdos",0,0
"0148","15","México","124","San José del Rincón","4","aves",0,0
"0148","15","México","124","San José del Rincón","5","cyb",0,0
"0149","15","México","124","San José del Rincón","1","reses",0,0
"0149","15","México","124","San José del Rincón","2","equinos",0,0
"0149","15","México","124","San José del Rincón","3","cerdos",0,0
"0149","15","México","124","San José del Rincón","4","aves",0,0
"0149","15","México","124","San José del Rincón","5","cyb",0,0
"0150","15","México","124","San José del Rincón","1","reses",0,0
"0150","15","México","124","San José del Rincón","2","equinos",0,0
"0150","15","México","124","San José del Rincón","3","cerdos",0,0
"0150","15","México","124","San José del Rincón","4","aves",0,0
"0150","15","México","124","San José del Rincón","5","cyb",0,0
"0151","15","México","124","San José del Rincón","1","reses",0,0
"0151","15","México","124","San José del Rincón","2","equinos",0,0
